index,train_loss,train_acc,train_precision,train_recall,train_f1-score,val_loss,val_acc,val_precision,val_recall,val_f1-score
1,3.688793932519308,15.296303749084473,0.6113898673860314,1.1566848074630547,0.45065020222063645,3.4044612978325515,17.1170597076416,0.5347596801588768,1.408335203250477,0.5693987124867346
2,3.137666311205887,21.562976837158203,3.6595109938896426,2.6397641640205953,1.984396925421137,2.838784923318957,25.012805938720703,3.955166948345676,5.402250933234434,3.7474679436307574
3,2.654315262306027,29.52553367614746,9.759659354037213,6.276617138290346,5.915556129868644,2.4815702887832143,35.63652420043945,10.863144902103057,10.14262818440247,8.739049452823288
4,2.3029156690690575,37.96684646606445,13.66169084203958,10.954044010507982,10.545710154195008,2.109643660607885,43.03278732299805,18.627376845359866,14.57240020496169,13.633254492108803
5,2.056653894302322,43.66187286376953,17.30297094838726,14.654812876333091,14.338427844048642,1.909545123577118,46.18339920043945,22.665522116754893,19.02527916542117,17.59847916417711
6,1.858889251947403,48.135005950927734,24.411065072339305,17.871176753371042,17.740951499289785,1.7543357942925124,51.01177978515625,25.851988048594663,21.308097457270502,19.469575137800454
7,1.7277978171662587,51.133766174316406,28.607504018844473,20.329648936351923,20.346177269158098,1.590427101635542,54.732322692871094,28.226800101021063,26.168475700166642,24.52855839258759
8,1.6269272296893886,53.81574249267578,31.445061497894088,22.700449293749738,23.27383832784606,1.5796073562786228,54.91162872314453,33.723773192951946,26.286098380014312,26.3466973481276
9,1.5253435896664131,55.94036102294922,35.12057854478398,25.163512701646997,25.783524272707858,1.4040620351423982,59.74641036987305,35.617123287181464,29.449128889007934,29.560477517095624
10,1.4629308886644317,57.869667053222656,36.72599623833528,27.215653135139814,28.38986598711501,1.3998644948005676,59.579917907714844,38.48635338429558,32.65631748269753,31.650730633692213
11,1.3958585262298584,59.49885940551758,41.41025260406387,29.455062231476038,31.092534206286896,1.3102177220289823,62.51921081542969,43.16660222912571,36.20031484197144,36.0186645421298
