index,train_loss,train_acc,train_precision,train_recall,train_f1-score,val_loss,val_acc,val_precision,val_recall,val_f1-score
1,3.7627911451386242,16.144245147705078,2.8651155915746207,1.867509921549931,1.4113548093793618,3.259293255258779,18.378585815429688,2.4767434525505427,3.353905949396695,2.390744398639407
2,2.851783612879311,25.8693790435791,5.751121080929718,5.220881356171153,4.733250934170328,2.8861132498647346,25.69159698486328,6.914066296845433,5.193656973858013,4.168965749429044
3,2.5211533656934413,32.62671661376953,8.901950377319508,8.417739172738303,7.742412405599298,2.627710518289785,33.151893615722656,10.3022308025461,9.61960039432716,8.273285245709232
4,2.2458972458432362,39.596038818359375,14.567998096376165,11.848331471068992,11.15381790442877,2.405621280435656,35.9375,14.33608015017699,10.351397858157307,9.23212712808664
5,2.022425158721645,44.30973815917969,19.677558088959447,14.988313251124325,14.523034191331979,2.2471467989390015,39.28662872314453,19.648024028927747,12.342781612096106,11.721441134497477
6,1.873626123841216,47.63005065917969,22.431735088378773,17.704669824531386,17.590024424008337,1.8865860143645865,46.32427978515625,22.100400313937566,17.349962630290776,17.140392534560487
7,1.7435768442909891,50.969417572021484,26.525592583623766,20.415619123252203,20.41657330690334,1.7897183015698293,49.455684661865234,26.048195506894842,20.647449770196772,19.994794396406935
8,1.6178998474667712,53.87767028808594,31.758548824447924,23.03569453122044,23.23208053045887,1.6677656134621042,52.31813430786133,30.763059752482338,23.94423969510532,23.107249276831393
9,1.5633073238337911,55.09479904174805,32.5389239104022,24.795341100837884,25.38394776528921,1.8091724065483594,51.287139892578125,34.902345638139856,24.155444317599287,24.522499621618717
10,1.4924177898139488,56.88595962524414,36.2161149167199,26.713919306072853,27.66579097866829,1.6293867582180461,52.996925354003906,36.91439830056355,23.2540242007332,24.551569930629018
11,1.4359834390442545,58.36985778808594,36.838045037337345,27.853692928066856,28.949210420216207,1.451049485167519,57.345027923583984,36.71669167841137,28.596607804796392,29.095304409303235
12,1.3791514351600553,59.65605926513672,38.34416122421239,29.79810924527054,31.04755063076533,1.4371973398278972,58.32479476928711,44.24223442410016,28.01789171852975,29.869365352654324
13,1.3395933668787887,60.60165786743164,43.156794665575006,31.24943934938362,33.05715214926812,1.4116982900705495,59.323768615722656,43.80281042470321,31.54748178112938,33.03793942606071
14,1.2949916313334209,62.2022705078125,45.283606870639915,32.366008313597476,34.21880623557838,1.3953846023708094,58.619361877441406,42.297781257209586,30.037120966477364,31.23675002311304
15,1.2754001631969358,62.31659698486328,44.51347197323136,33.4231257609747,35.29819936153332,1.3044355262498386,61.41136932373047,41.840956896789095,32.969802189702385,33.51788791875194
16,1.2283809839225397,63.56230926513672,47.23169522062087,34.75586135933284,36.82546690652814,1.2722235898502539,62.2502555847168,46.78742760715421,33.1825160083493,34.61774054580878
17,1.214666327325309,63.89339065551758,47.308999074682106,35.29130689011593,37.52591289697396,1.3239056844203199,60.41239547729492,42.60135376017906,33.646019222054434,34.78086880545422
18,1.1878282896629193,64.38166809082031,48.21904503684033,36.078069907290555,38.17704573051361,1.2176388189440868,64.40189361572266,48.706378287193736,36.844529152724505,37.736960081549576
